"x coordinate ""y coordinate"" ""mean wave period T_{m01} (s)"" "
     88.257385      26.111067       0.000000
     88.256500      26.068441       0.000000
     88.255692      26.025967       0.000000
     88.255020      25.983797       0.000000
     88.254562      25.942083       0.000000
     88.254387      25.900978       0.000000
     88.254570      25.860632       0.000000
     88.255150      25.821161       0.000000
     88.256111      25.782532       0.000000
     88.257385      25.744675       0.000000
     88.258926      25.707520       0.000000
     88.260689      25.670998       0.000000
     88.262604      25.635036       0.000000
     88.264633      25.599577       0.000000
     88.266769      25.564579       0.000000
     88.269005      25.530016       0.000000
     88.271324      25.495855       0.000000
     88.273735      25.462067       0.000000
     88.276222      25.428623       0.000000
     88.278778      25.395512       0.000000
     88.281387      25.362797       0.000000
     88.284004      25.330561       0.000000
     88.286613      25.298887       0.000000
     88.289185      25.267860       0.000000
     88.291687      25.237560       0.000000
     88.294098      25.208046       0.000000
     88.296417      25.179270       0.000000
     88.298645      25.151159       0.000000
     88.300789      25.123636       0.000000
     88.302856      25.096634       0.000000
     88.304840      25.070074       0.000000
     88.306755      25.043890       0.000000
     88.308594      25.018032       0.000000
     88.310364      24.992456       0.000000
     88.312057      24.967117       0.000000
     88.313675      24.941975       0.000000
     88.315231      24.916981       0.000000
     88.316704      24.892094       0.000000
     88.318108      24.867262       0.000000
     88.319435      24.842440       0.000000
     88.320694      24.817575       0.000000
     88.321869      24.792624       0.000000
     88.322975      24.767534       0.000000
     88.324005      24.742260       0.000000
     88.324951      24.716761       0.000000
     88.325806      24.691000       0.000000
     88.326561      24.664940       0.000000
     88.327217      24.638540       0.000000
     88.327766      24.611765       0.000000
     88.328194      24.584595       0.000000
     88.328499      24.557077       0.000000
     88.328674      24.529278       0.000000
     88.328712      24.501265       0.000000
     88.328598      24.473103       0.783400
     88.328331      24.444859       0.860900
     88.327911      24.416584       0.865800
     88.327316      24.388271       0.000000
     88.326538      24.359894       0.000000
     88.325569      24.331430       0.000000
     88.324402      24.302856       0.000000
     88.323029      24.274149       0.000000
     88.321434      24.245308       0.000000
     88.319633      24.216438       0.000000
     88.317642      24.187672       0.000000
     88.315475      24.159138       0.000000
     88.313141      24.130966       0.000000
     88.310654      24.103289       0.000000
     88.308022      24.076172       0.000000
     88.305206      24.049423       0.000000
     88.302170      24.022791       0.000000
     88.298874      23.996019       0.000000
     88.295265      23.968855       0.000000
     88.291313      23.941042       0.000000
     88.286980      23.912401       0.000000
     88.282257      23.883039       0.000000
     88.277168      23.853140       0.000000
     88.271706      23.822882       0.000000
     88.265884      23.792448       0.000000
     88.259720      23.762018       0.000000
     88.253212      23.731754       0.000000
     88.246368      23.701717       0.000000
